Cell_ID,Cell_Center_X,Cell_Center_Y,pS6235_Nuc_Mean,pS6235_Nuc_Std,pS6235_Nuc_Median,pS6235_Nuc_Max,pS6235_Cell_Mean,pS6235_Cell_Std,pS6235_Cell_Median,pS6235_Cell_Max,DAPI_Nuc_Mean,DAPI_Nuc_Std,DAPI_Nuc_Median,DAPI_Nuc_Max,DAPI_Cell_Mean,DAPI_Cell_Std,DAPI_Cell_Median,DAPI_Cell_Max,pERK_Nuc_Mean,pERK_Nuc_Std,pERK_Nuc_Median,pERK_Nuc_Max,pERK_Cell_Mean,pERK_Cell_Std,pERK_Cell_Median,pERK_Cell_Max,S6_Nuc_Mean,S6_Nuc_Std,S6_Nuc_Median,S6_Nuc_Max,S6_Cell_Mean,S6_Cell_Std,S6_Cell_Median,S6_Cell_Max,p4EBP1_Nuc_Mean,p4EBP1_Nuc_Std,p4EBP1_Nuc_Median,p4EBP1_Nuc_Max,p4EBP1_Cell_Mean,p4EBP1_Cell_Std,p4EBP1_Cell_Median,p4EBP1_Cell_Max,NaKATPase_Nuc_Mean,NaKATPase_Nuc_Std,NaKATPase_Nuc_Median,NaKATPase_Nuc_Max,NaKATPase_Cell_Mean,NaKATPase_Cell_Std,NaKATPase_Cell_Median,NaKATPase_Cell_Max,E_cad_Nuc_Mean,E_cad_Nuc_Std,E_cad_Nuc_Median,E_cad_Nuc_Max,E_cad_Cell_Mean,E_cad_Cell_Std,E_cad_Cell_Median,E_cad_Cell_Max
47.0,1153.1517,1829.4822,196.60071,70.11595,187.0,713.0,346.83035,174.33511,288.5,930.0,1993.4292,373.8344,2031.0,2979.0,1097.5089,299.02988,1089.0,1911.0,180.12532,118.651,175.0,654.0,287.0893,194.57025,278.0,874.0,806.96246,257.00787,753.0,1872.0,2158.9465,408.9702,2110.0,3316.0,233.30086,65.72895,228.0,746.0,248.125,61.131756,243.5,422.0,1630.0461,988.15796,1421.0,7679.0,2401.5447,1605.0658,2070.0,8070.0,933.53986,541.0967,832.0,3708.0,1693.5536,1110.9355,1384.5,5111.0
48.0,1271.3226,461.63226,286.09665,104.07458,264.0,952.0,233.45807,97.11724,203.0,532.0,1988.9685,342.33292,1983.0,3147.0,1603.4065,303.61392,1631.0,2178.0,232.76144,129.66022,231.5,721.0,167.54193,116.03032,165.0,511.0,1579.0768,392.99094,1455.0,3986.0,985.0645,401.7142,948.0,2303.0,340.18005,63.542706,340.0,552.0,241.0258,58.44622,246.0,372.0,1220.7695,721.73315,1012.5,4536.0,2108.1936,1499.4692,1614.0,6271.0,657.82556,444.1909,510.0,3023.0,1246.6322,938.0851,1019.0,3892.0
49.0,570.5548,1484.1226,197.61456,64.14309,191.0,443.0,354.6903,125.951584,353.0,783.0,1486.6453,309.81674,1458.0,2666.0,1285.6968,428.10278,1263.0,2252.0,152.20656,106.9179,147.0,766.0,250.23225,144.0176,257.0,690.0,1593.6823,207.0691,1565.0,2452.0,1691.6516,364.9006,1629.0,2851.0,241.92055,64.36898,238.0,475.0,301.58066,77.65273,312.0,506.0,1234.3055,769.84534,1066.0,5212.0,1718.1613,883.5585,1605.0,4478.0,839.19275,552.3675,709.0,3876.0,882.7935,667.1587,690.0,4118.0
50.0,791.7182,1901.4182,294.95178,129.24861,268.0,939.0,214.97273,63.7025,214.0,369.0,1219.4935,215.21272,1233.0,1817.0,1237.1182,275.02078,1160.5,1953.0,253.03746,187.04266,234.0,1201.0,155.77272,117.89168,133.0,480.0,1523.7476,273.7739,1470.0,2746.0,1703.091,212.25266,1664.5,2197.0,183.14879,54.54154,179.0,355.0,259.36365,69.77662,256.5,428.0,886.42944,580.1545,763.0,3334.0,1554.9728,888.90857,1334.0,4219.0,757.1103,613.47504,571.0,3114.0,966.9545,493.9612,870.0,2449.0
51.0,1642.2743,1643.0708,206.7567,62.514565,202.0,426.0,492.74338,229.88383,410.0,1009.0,2625.4407,694.23553,2629.0,4095.0,771.7522,173.07365,777.0,1101.0,222.5098,139.6677,216.0,869.0,335.30087,315.70813,237.0,1282.0,1152.8757,372.95444,1067.5,2482.0,1766.8673,239.54613,1770.0,2353.0,295.4897,87.76389,292.5,585.0,199.0354,48.53371,197.0,303.0,1798.2052,1278.7435,1597.5,7413.0,1140.708,608.294,1030.0,3012.0,1049.698,765.2738,905.0,4745.0,843.27435,689.87225,788.0,3232.0
52.0,1198.7478,536.97296,292.88242,106.91829,275.0,779.0,252.3964,70.81257,253.0,398.0,2023.9221,390.63177,1997.0,3110.0,2027.3513,620.69965,2076.0,3419.0,266.94534,147.94014,260.0,742.0,286.23422,177.54933,284.0,773.0,916.0098,263.58554,873.0,2110.0,1693.6036,463.9319,1714.0,2806.0,230.81383,51.83688,232.0,395.0,327.66666,89.72474,307.0,530.0,1629.5137,889.70154,1463.0,5257.0,2567.1892,1499.394,2367.0,5426.0,1135.6199,623.58417,1035.0,4168.0,1578.1082,965.29443,1412.0,4026.0
53.0,1651.2703,698.9099,182.8355,47.70369,179.0,406.0,329.72974,109.799324,302.0,688.0,2061.383,391.34625,2066.0,3070.0,1364.7657,277.18085,1353.0,2393.0,160.80115,93.93138,157.0,550.0,237.54054,163.2428,233.0,622.0,1690.454,399.4498,1582.0,3348.0,1063.5135,334.66232,1027.0,2021.0,239.35762,63.476406,237.0,449.0,231.88289,50.93305,223.0,385.0,1751.2926,1191.2522,1438.0,7992.0,1930.7478,1014.8986,1926.0,4297.0,982.83496,712.1013,758.0,5698.0,1286.2522,791.3211,1149.0,3633.0
54.0,793.15173,874.469,376.3436,123.567,367.0,944.0,179.15172,46.60462,172.0,356.0,3253.11,687.5723,3337.0,4095.0,1780.2827,286.11783,1756.0,2662.0,341.18457,169.90547,341.5,1094.0,191.42758,98.01532,185.0,429.0,1900.8483,414.00833,1850.0,3583.0,1719.8896,311.50967,1670.0,2631.0,381.4557,95.045555,384.0,650.0,225.0138,52.910725,219.0,388.0,1277.7982,492.43494,1170.0,3772.0,1534.8414,737.7905,1337.0,4721.0,1039.2388,547.72626,943.5,3780.0,884.4276,544.47205,741.0,3494.0
55.0,1592.9357,1109.3857,257.51205,107.050385,228.0,654.0,382.30713,153.84375,385.5,720.0,2723.4355,562.8803,2738.5,4095.0,1933.2428,428.42468,2024.0,3163.0,227.4267,161.50398,210.0,818.0,397.82858,218.49782,367.5,965.0,1996.2603,365.9315,1918.5,3510.0,1931.8,591.4486,1887.0,3184.0,327.21204,94.76987,315.0,690.0,371.76428,126.47567,360.5,648.0,1781.5629,1172.3555,1540.0,8451.0,1395.3643,555.6495,1291.5,2708.0,1062.4591,722.6496,863.5,5139.0,1162.4071,537.78064,1157.0,2403.0
56.0,1081.478,1111.6593,239.73186,104.755226,217.0,923.0,251.54396,101.16777,231.0,586.0,2173.165,647.46265,2150.0,4095.0,1950.978,451.59723,1936.0,3112.0,195.77025,160.75102,187.0,1783.0,277.06595,198.55629,261.5,914.0,1892.0873,368.26718,1798.0,3411.0,2158.412,429.2084,2109.5,3297.0,253.62619,68.103676,252.0,505.0,309.4945,79.03788,299.0,541.0,1407.3113,866.2688,1216.0,6956.0,2006.4176,1228.8613,1727.5,9258.0,1254.4647,1110.7762,936.0,12771.0,1305.3022,831.33966,1164.0,5573.0
57.0,855.7246,1030.674,231.34377,77.04141,218.0,725.0,223.60869,130.40385,196.0,800.0,2181.5867,418.67114,2175.0,3469.0,1106.6232,471.24588,945.0,2397.0,194.96393,122.76052,189.0,724.0,134.03622,177.50233,41.5,705.0,1920.7612,280.5178,1874.0,3237.0,2183.1812,503.2129,1988.0,3819.0,344.88858,73.19829,338.0,621.0,195.69565,64.597824,189.5,354.0,1284.8419,909.08307,1136.0,5042.0,1487.8695,561.3447,1437.0,2766.0,885.96765,723.949,717.0,4518.0,1496.9131,1544.9022,940.0,9864.0
58.0,1185.225,1162.8917,349.35498,181.35599,308.0,1391.0,296.66666,123.66813,258.0,721.0,1545.5157,324.69345,1517.0,2511.0,1427.625,461.50842,1409.0,2401.0,208.11496,162.61642,192.0,939.0,258.61667,135.72528,246.0,666.0,1928.0927,413.73807,1824.0,4190.0,2264.075,389.37085,2219.5,3432.0,253.15807,52.90822,252.0,468.0,372.26666,94.61269,374.5,608.0,1579.6829,1237.8778,1331.0,10380.0,1884.6917,1298.3357,1670.5,4970.0,985.5892,729.4943,793.0,5113.0,970.1667,653.58606,890.0,2990.0
59.0,1138.8,1672.2897,312.1256,125.19,282.0,848.0,369.5862,128.83662,371.0,790.0,2177.2944,462.71603,2173.0,3643.0,1085.8138,313.91077,1107.0,1817.0,198.0471,121.817375,191.0,637.0,308.32413,198.59978,322.0,801.0,1275.3584,371.18436,1154.0,3165.0,2087.062,387.84512,2057.0,2993.0,215.63237,58.466644,212.0,404.0,256.81378,48.23134,254.0,371.0,1674.2528,1010.88763,1386.0,6516.0,1800.1862,1390.5347,1249.0,6212.0,1036.1029,820.5194,736.0,5131.0,1151.1517,789.8172,934.0,3339.0
60.0,798.1938,621.1395,308.039,131.47124,280.5,1070.0,425.86047,178.6435,406.0,981.0,1513.2373,318.65097,1515.5,2527.0,1271.186,361.89328,1222.0,2323.0,219.14139,153.3355,210.0,746.0,194.24031,136.92203,185.0,507.0,1820.7887,329.66885,1770.0,3463.0,1568.938,521.2953,1459.0,2977.0,320.82285,76.440544,312.0,566.0,220.1938,82.41059,213.0,457.0,2044.6198,1408.9647,1805.0,7656.0,2272.248,1180.8087,2016.0,5809.0,1151.8369,995.15533,920.0,9046.0,1438.2946,946.7093,1123.0,4633.0
61.0,1124.2333,1768.05,359.3326,179.47142,303.0,1131.0,457.69168,193.09729,455.5,1166.0,1817.5848,592.11914,1694.0,3706.0,1087.5583,262.65356,1111.0,1686.0,213.77011,154.51697,207.0,1047.0,334.88333,200.13701,342.5,747.0,2017.406,418.20602,1901.0,4313.0,2254.85,448.60083,2210.5,3633.0,286.67935,78.97077,286.0,557.0,361.775,90.635574,344.0,543.0,1739.6407,1255.5144,1386.0,8074.0,2765.1584,1686.6931,2642.0,8252.0,924.02936,828.8849,722.0,10783.0,1734.7084,1396.4338,1298.5,6659.0
62.0,867.6,1472.1058,406.0502,269.97922,333.0,1882.0,347.68234,130.82536,307.0,1094.0,1790.5139,468.91098,1754.0,2972.0,1056.3176,312.43658,1060.0,1832.0,258.40045,135.58168,253.0,888.0,334.31766,218.19043,318.0,1179.0,1898.1233,363.5496,1789.0,3317.0,2158.8823,388.5124,2072.0,4170.0,439.5461,116.91319,426.0,996.0,301.1647,84.53553,292.0,561.0,1366.7938,1357.8649,1038.0,7302.0,2138.9766,1801.1582,1490.0,7229.0,946.2908,1211.1119,571.0,9006.0,1137.4236,1108.8496,821.0,7039.0
63.0,1051.1691,1408.3662,408.651,205.33914,345.0,1251.0,519.0986,233.7475,473.5,1651.0,2336.1387,489.1962,2338.0,3535.0,996.35913,347.06012,991.0,1954.0,347.56308,199.25064,336.0,1204.0,253.64789,152.71802,263.5,676.0,997.4926,289.4514,933.0,2054.0,2281.5986,417.23416,2243.0,3340.0,306.60242,64.19336,304.0,535.0,420.19717,144.0629,384.0,857.0,1742.3212,1091.5859,1491.0,6689.0,2523.4788,1257.3981,2348.5,7423.0,1122.2485,712.8617,951.0,4344.0,1392.6478,957.0167,1090.0,5753.0
64.0,1575.8182,570.06995,539.20447,289.3949,464.0,2041.0,358.20978,165.77367,318.0,1142.0,2485.0723,715.2805,2435.0,4095.0,1648.0769,461.75278,1666.0,2956.0,275.14215,173.03111,261.0,1045.0,276.46155,160.15167,249.0,621.0,2110.199,461.9282,1984.0,3713.0,1108.5175,323.188,1049.0,1995.0,408.5637,129.93312,433.0,682.0,295.91608,59.886314,299.0,433.0,1703.6857,1196.2928,1413.0,7226.0,1961.3007,1127.8032,1661.0,5032.0,1084.5505,837.2077,871.0,4797.0,1447.3776,809.18463,1273.0,3690.0
65.0,1385.6755,1275.351,176.19246,60.82475,174.0,404.0,618.9801,420.71463,439.0,1800.0,1155.8994,234.19458,1147.0,1774.0,1549.7417,472.2495,1667.0,2578.0,182.11044,120.07992,172.0,622.0,247.08609,184.23021,228.0,943.0,995.60254,287.9557,953.0,1834.0,2305.7085,722.52264,2011.0,3986.0,229.47676,59.66921,227.0,420.0,323.7616,119.51273,315.0,605.0,1012.5473,632.6849,840.0,3503.0,1662.8212,1426.7603,1259.0,6856.0,880.97705,671.0435,727.0,5614.0,1260.8411,1032.9893,1014.0,4060.0
66.0,1912.3241,1198.3611,275.86633,112.0078,257.0,986.0,224.05556,73.93451,227.0,403.0,1570.6849,320.68295,1535.0,2622.0,684.2685,204.65616,633.0,1395.0,222.32446,134.31558,218.0,698.0,228.90741,140.70284,226.0,657.0,1798.6345,336.4285,1720.0,3353.0,1262.4166,253.77553,1230.5,1896.0,295.98224,77.30136,291.0,525.0,253.87038,68.32278,256.5,456.0,1742.8962,1013.68414,1597.0,6071.0,1618.9814,776.95264,1468.0,3512.0,1104.8502,686.2203,930.0,4370.0,1506.9722,956.8913,1218.5,5665.0
67.0,819.95874,1569.9381,354.14197,191.07596,300.0,1240.0,316.23712,157.02017,262.0,792.0,1445.5529,310.71384,1461.0,2314.0,1037.237,171.03172,1012.0,1492.0,441.2085,215.6572,446.0,1202.0,256.48453,150.18677,255.0,582.0,1635.1604,338.97598,1577.0,2831.0,2013.67,453.51828,1892.0,3245.0,316.25488,78.27811,322.0,538.0,289.50516,74.806984,281.0,526.0,1124.213,1023.0388,797.0,5835.0,2114.2063,1060.6892,1863.0,5991.0,800.9279,698.0018,583.0,5624.0,1245.1237,840.71564,1098.0,4496.0
68.0,659.05646,1835.3468,218.9825,63.882725,212.0,531.0,392.53226,191.74716,341.0,1097.0,1760.4768,472.41043,1662.5,3198.0,1062.379,257.1909,1036.0,1885.0,169.91083,123.371445,164.0,651.0,404.07257,174.53696,363.0,951.0,2023.1248,281.04303,1981.0,3540.0,1954.7339,430.03336,2009.0,3062.0,257.9035,68.98196,248.5,511.0,306.8387,85.419876,307.0,548.0,1388.4424,999.28925,1103.0,9127.0,1640.5242,1281.4867,1397.0,5356.0,831.0728,641.025,610.0,3852.0,1493.6774,1304.5228,1178.5,6861.0
69.0,1239.5809,1442.5905,300.3781,104.0817,285.0,758.0,282.45715,96.23226,276.0,592.0,1531.171,428.2171,1499.0,2842.0,1095.6952,330.19003,1115.0,1868.0,185.74379,133.89963,176.0,789.0,222.59047,162.1369,206.0,706.0,1641.1235,245.10175,1613.0,2631.0,2353.6,361.474,2342.0,3309.0,371.8358,109.07268,373.0,709.0,327.44763,78.13334,343.0,496.0,1096.8572,594.28015,959.0,3520.0,2215.419,1285.8539,1834.0,5680.0,860.52655,567.0309,674.5,3280.0,1530.9238,979.9802,1323.0,3888.0
70.0,1634.6554,1412.4392,746.65985,428.44754,627.0,2515.0,324.1284,123.595146,295.5,857.0,1994.4669,650.5711,1965.0,3796.0,923.2905,255.65714,877.5,1528.0,344.8574,218.96101,318.0,1291.0,161.13513,136.60718,152.0,578.0,1102.8347,406.7837,1038.0,2825.0,1693.1418,333.45822,1616.5,2583.0,433.7493,318.15082,337.0,2651.0,309.8581,122.69017,293.0,651.0,2719.3413,1690.0577,2388.0,10097.0,1286.1554,793.5163,1114.0,3627.0,1820.0363,1159.6815,1627.0,6347.0,925.9932,751.6642,647.0,3152.0
71.0,1364.2086,417.58273,284.78876,104.54057,265.0,699.0,596.94965,321.98102,530.0,1587.0,1315.1516,234.33347,1303.0,2059.0,1233.0504,490.4006,1289.0,2503.0,238.50937,153.95607,229.0,900.0,385.2518,288.0227,315.0,1161.0,1493.1505,250.84529,1441.0,2417.0,1160.5035,522.904,1047.0,2739.0,271.8143,51.983803,271.0,475.0,328.33093,209.32217,281.0,1394.0,1399.6456,779.2963,1277.0,4388.0,2472.669,1689.8541,2144.0,8666.0,1223.9341,852.26654,1003.0,4405.0,1698.9281,1301.0188,1398.0,5471.0
72.0,1725.5215,1618.8785,339.5248,106.58401,320.0,819.0,259.32144,108.055954,228.5,722.0,1924.1815,462.35983,1919.0,3284.0,904.65,204.45038,909.0,1371.0,231.62172,130.90323,225.0,719.0,203.02142,136.98027,208.0,601.0,2097.0361,395.06537,1993.0,3916.0,1474.8429,318.21213,1378.0,2325.0,345.98074,78.3499,339.0,633.0,242.54286,54.428246,235.0,428.0,2043.9102,1347.8203,1556.0,8046.0,1252.1357,723.99384,1320.0,3746.0,1227.9346,917.6486,873.0,5406.0,813.1857,624.2383,694.5,2814.0
73.0,900.9554,1436.1161,239.9789,61.285942,241.0,485.0,385.7143,173.9936,370.5,761.0,3277.61,633.1672,3287.0,4095.0,1189.1428,279.00818,1142.0,2190.0,217.98358,132.35768,212.0,951.0,307.4107,193.51617,305.5,807.0,1841.51,429.96918,1768.0,3873.0,2301.9019,391.85867,2271.5,3227.0,342.4021,71.69409,342.0,551.0,321.9375,82.14146,305.5,600.0,1052.8065,746.93695,886.0,5088.0,1899.3839,1248.9045,1778.0,5760.0,1305.8142,878.71356,1072.0,6759.0,1275.9642,824.66895,1066.0,3448.0
74.0,1370.9857,984.4429,365.61795,182.42517,320.0,1312.0,235.54286,83.571304,243.0,432.0,1645.0006,502.49393,1641.5,3485.0,2048.9285,631.1199,2053.5,3174.0,201.8973,150.96646,195.0,858.0,227.01428,218.85493,210.0,1111.0,1926.0352,320.9989,1852.5,3098.0,1980.7072,418.5208,1865.5,3008.0,351.4677,102.085815,350.0,669.0,295.85,99.53915,304.0,501.0,1739.3627,1148.3098,1341.5,6737.0,1438.8,881.2497,1357.5,4402.0,1128.574,731.30865,933.5,7411.0,1626.0286,1221.1188,1374.5,7759.0
75.0,918.0721,1601.0631,359.96915,143.83257,326.5,1001.0,453.35135,327.66626,368.0,1251.0,2064.8108,366.6433,2091.0,2933.0,904.72974,424.03445,876.0,2366.0,273.05515,149.89682,268.5,790.0,220.48648,177.6524,227.0,656.0,1470.9745,353.6469,1414.0,2653.0,2136.162,406.39645,2015.0,3068.0,328.67557,85.245026,324.0,586.0,272.07208,118.75485,281.0,662.0,1347.707,827.7949,1217.5,4512.0,2053.4595,1131.538,1708.0,6366.0,1196.8517,793.1627,1046.0,5098.0,1262.991,1071.0522,1102.0,6696.0
76.0,1664.238,1038.9445,200.26746,56.812824,195.0,483.0,421.83334,206.17451,368.0,1024.0,2615.2126,471.9453,2566.0,3946.0,1648.5,376.94485,1736.0,2399.0,210.64777,120.401566,203.0,621.0,369.6905,173.249,360.5,837.0,1453.2645,272.89188,1403.0,3124.0,1663.754,488.83954,1603.0,2646.0,322.61255,98.159355,311.0,681.0,321.37302,86.54816,320.0,513.0,1674.8292,941.80206,1577.0,8065.0,1473.7858,1070.8632,1110.5,4004.0,778.16595,470.35043,672.0,3027.0,1368.373,1046.9191,1063.5,4597.0
77.0,1277.8679,829.98114,278.54034,96.86204,268.0,816.0,212.55661,66.90236,214.5,419.0,2354.4763,512.9006,2389.0,3843.0,2114.434,327.96948,2113.5,2956.0,237.37059,151.282,222.0,1788.0,201.83018,140.242,201.5,541.0,1409.9976,362.6707,1313.0,2916.0,1511.6415,365.32513,1442.0,2964.0,252.17094,76.595795,247.0,525.0,313.8302,85.342316,314.0,552.0,2283.2485,1269.0902,2000.0,7180.0,1668.1415,1114.6982,1425.0,6634.0,1298.8147,841.81903,1075.0,5513.0,792.8302,526.8554,667.0,2749.0
78.0,1146.4412,674.2647,386.5039,165.91719,351.0,1310.0,333.42157,116.616806,319.0,607.0,2551.689,498.16333,2574.0,3782.0,1769.3823,540.4751,1708.5,2864.0,307.0665,156.7447,297.0,832.0,337.16666,134.40318,338.5,736.0,1518.018,305.06998,1459.0,2758.0,1529.4314,407.52386,1492.5,2643.0,375.65308,80.95801,367.0,991.0,257.5,81.94447,237.0,436.0,1393.1726,856.61096,1281.0,4753.0,3064.4314,1757.2008,3046.5,7510.0,854.5554,677.98926,677.0,4451.0,2217.255,1241.8693,2170.5,6186.0
79.0,989.3333,687.44165,277.2461,81.28048,271.0,570.0,492.75833,200.93295,462.5,1230.0,1650.5498,297.22668,1632.5,2546.0,1376.0167,387.81128,1316.0,2329.0,193.71248,127.07103,189.0,631.0,183.175,139.10533,162.0,837.0,1559.521,267.28528,1505.5,2671.0,1717.4083,334.18637,1663.5,2642.0,240.42377,66.4931,239.0,477.0,340.28333,134.07903,303.0,894.0,1202.8428,567.17053,1089.5,2730.0,2351.3167,1348.0177,1963.0,6956.0,861.961,453.58286,785.0,2335.0,1105.9917,919.9761,831.0,3778.0
80.0,1653.9117,1726.9608,375.97833,235.15417,290.0,1474.0,292.93137,83.492546,278.5,481.0,1865.9344,371.0878,1873.0,3375.0,1206.7059,196.78148,1220.5,1681.0,204.47293,129.96225,194.0,708.0,274.12744,156.40964,276.5,712.0,1967.0199,359.07083,1881.5,3254.0,1610.3922,187.38988,1600.0,2235.0,320.02045,71.46439,318.0,531.0,187.68628,50.92497,186.5,347.0,1312.2671,1025.4702,1105.5,6775.0,1244.8529,530.68695,1098.5,2739.0,808.83875,707.97565,611.5,3608.0,1213.304,515.19806,1322.0,2297.0
81.0,1355.6511,1227.845,286.56702,107.926765,271.0,782.0,604.57367,294.40714,564.0,1450.0,1334.3352,356.9391,1324.5,2284.0,1414.3334,618.2677,1320.0,2827.0,237.33817,148.12848,229.5,791.0,304.33334,170.53865,277.0,718.0,1740.174,271.06808,1713.0,2781.0,2381.3257,361.89032,2433.0,3099.0,234.52054,56.14378,235.0,409.0,333.938,82.84362,325.0,583.0,1113.2277,637.37823,1036.0,4224.0,1796.6589,1070.794,1463.0,4529.0,1005.8043,732.84454,800.0,4582.0,1229.2946,1019.76996,825.0,4909.0
82.0,1604.5135,1554.4955,328.04013,177.33493,291.0,1751.0,409.14413,153.6025,392.0,905.0,1618.8796,442.22202,1669.0,2688.0,791.8198,170.33344,793.0,1216.0,258.97327,133.58113,245.0,767.0,295.018,178.57999,277.0,716.0,897.04315,292.24762,852.0,1903.0,2098.847,383.02673,1993.0,2972.0,197.91429,54.76842,193.0,400.0,249.91891,74.74788,253.0,397.0,1961.2583,1356.3757,1644.0,9176.0,1757.8198,1181.6173,1568.0,5527.0,1389.7185,1037.1868,1117.0,7512.0,1241.6127,758.03265,1165.0,4476.0
83.0,1113.464,386.928,462.06387,280.2661,390.5,1762.0,487.144,176.01562,454.0,959.0,1456.2174,398.45435,1459.5,2734.0,1094.056,404.33548,943.0,2072.0,227.30283,159.68822,210.0,952.0,332.696,145.97443,317.0,767.0,1898.7936,377.985,1876.5,2977.0,1277.528,346.29886,1237.0,2197.0,353.98343,100.81926,341.0,707.0,237.056,65.90664,227.0,429.0,1250.3347,1090.7758,958.5,5848.0,2301.736,1348.9644,2011.0,5969.0,785.4453,697.4676,557.5,4465.0,1517.6,952.8204,1331.0,6605.0
84.0,1598.5968,1455.5403,484.8376,138.2891,495.0,866.0,550.1855,282.99167,465.0,1671.0,2556.7368,694.7481,2481.0,3963.0,602.49194,276.739,561.5,1641.0,196.88737,179.23994,174.0,759.0,271.34677,169.65654,250.5,823.0,2187.755,722.1711,2275.0,4989.0,2111.7017,363.2144,2080.5,2979.0,872.47296,460.55316,762.0,2304.0,330.1613,108.34305,329.0,755.0,4226.218,2116.5093,3852.0,10936.0,1697.2097,1272.8121,1162.0,4920.0,3325.096,1692.1931,3088.0,9571.0,1224.9758,925.20325,888.5,4530.0
85.0,484.14655,814.11206,505.63376,358.1415,375.0,2231.0,390.6293,177.70139,420.0,761.0,1981.53,484.0538,1991.0,3668.0,1225.4913,385.97455,1121.0,2039.0,320.76813,190.04048,312.0,844.0,66.50862,151.97807,1.0,656.0,1231.545,456.07486,1114.5,3046.0,1695.4828,1022.74994,1296.0,4390.0,299.1881,94.11893,285.0,587.0,404.22415,216.72798,415.0,800.0,1992.7188,1585.5609,1539.0,9204.0,2727.5,2701.3484,1973.5,11896.0,1151.6056,944.2494,827.5,4791.0,2239.0173,2175.823,1537.5,10233.0
86.0,1400.3544,659.77167,275.22314,88.78898,260.0,668.0,718.65356,462.63446,620.0,2012.0,2064.167,467.317,2086.5,3055.0,1615.3622,613.88403,1515.0,3382.0,250.83824,151.64088,236.5,917.0,346.85828,221.60822,340.0,797.0,1818.3043,331.61087,1745.0,3139.0,1494.874,594.02545,1425.0,2928.0,365.99808,197.6545,307.0,1256.0,280.83466,101.42378,273.0,506.0,1777.4124,1129.889,1456.0,8081.0,2521.2993,1386.3492,2325.0,6476.0,1224.516,914.6137,977.0,8220.0,1430.5591,1071.9562,1121.0,4319.0
87.0,1262.3412,1016.28235,268.07455,76.01072,269.0,497.0,342.38824,123.127106,321.0,633.0,2238.5398,500.58334,2209.0,3396.0,1321.2,418.3805,1422.0,2505.0,272.74615,150.62704,272.0,831.0,219.22353,140.67429,215.0,621.0,1452.4679,417.3426,1414.0,3585.0,2332.7412,474.16168,2113.0,3254.0,336.3059,81.17527,328.0,568.0,361.15295,207.2397,312.0,1056.0,1480.8008,595.1293,1423.5,3494.0,2230.9646,1120.2637,2138.0,8691.0,1469.0,576.81177,1469.0,3218.0,1764.4706,1234.5144,1617.0,5713.0
88.0,1818.3667,1235.7333,334.16226,175.99992,283.0,1060.0,285.075,96.38449,281.5,513.0,1605.6484,670.4146,1467.0,3326.0,1322.8667,240.62807,1328.5,1862.0,197.75273,148.1239,182.0,901.0,302.21667,156.73338,314.5,653.0,2055.2646,300.9997,1976.0,3066.0,1935.4667,669.491,1846.0,3713.0,282.16098,97.349655,261.0,587.0,330.30832,86.917854,316.5,546.0,934.65356,756.7212,719.0,6056.0,1669.5416,650.1416,1589.0,3282.0,464.49194,507.06927,292.0,5333.0,1727.3417,783.93005,1840.0,3005.0
89.0,1454.2522,1419.3739,255.25694,95.21716,235.0,826.0,440.64346,254.12415,340.0,1051.0,2039.1549,509.3675,1992.0,3600.0,890.5391,351.82794,930.0,1655.0,209.33441,126.911514,206.0,739.0,222.86957,131.20515,222.0,573.0,1769.4745,219.20042,1739.0,2677.0,2349.487,370.12512,2319.0,3064.0,463.39896,120.32501,460.0,796.0,264.69565,106.14659,238.0,492.0,1401.275,770.8374,1185.0,6535.0,1307.1913,928.94183,892.0,4027.0,841.73016,455.37646,753.0,2937.0,679.8522,756.4269,281.0,3658.0
90.0,1345.6638,1134.8707,316.76196,149.42097,276.0,1022.0,358.18103,187.55986,311.5,818.0,2081.0808,526.6019,2130.0,3167.0,1326.4913,511.40442,1401.5,2146.0,283.36935,197.67815,259.0,1087.0,298.05173,145.10008,291.0,645.0,1636.2561,359.32764,1584.0,3071.0,2092.3965,333.66843,2119.5,2841.0,315.9625,76.02308,309.0,829.0,432.02585,142.04756,411.0,790.0,1427.6792,1211.013,1009.5,7827.0,1620.9052,929.80524,1434.0,4566.0,777.3383,621.33307,620.0,3437.0,949.9655,526.8573,831.0,2493.0
91.0,596.36975,1647.1681,462.0,215.1978,401.0,1380.0,341.17648,174.04672,293.0,1055.0,2073.1333,574.4019,2095.0,3481.0,1294.8656,379.38724,1375.0,1904.0,249.93144,163.38858,248.0,742.0,288.66388,153.70938,291.0,683.0,1474.0686,555.61005,1297.5,3290.0,1782.4202,336.0306,1734.0,2838.0,318.12354,79.9362,307.0,593.0,348.92438,144.8682,337.0,751.0,2397.3396,1552.5337,2108.5,10356.0,1609.2689,1068.9603,1284.0,4691.0,1442.5938,1015.2712,1207.0,7422.0,860.43695,656.7306,928.0,3711.0
